,Score,Features
741,0.9238505747126436,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
742,0.9238505747126436,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
743,0.9238505747126436,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'ca', 'thal', 'target']"
744,0.9238505747126436,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal', 'target']"
745,0.9238505747126436,"['age', 'sex', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
746,0.9238095238095239,"['sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
747,0.9238095238095239,"['sex', 'trestbps', 'thalach', 'oldpeak', 'slope', 'thal', 'target']"
748,0.9237536656891495,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
749,0.9237536656891495,"['age', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
750,0.9237536656891495,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
751,0.9231884057971015,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'slope', 'thal', 'target']"
752,0.9231884057971014,"['cp', 'restecg', 'thalach', 'exang', 'thal', 'target']"
753,0.9231884057971014,"['age', 'trestbps', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
754,0.9231884057971014,"['cp', 'chol', 'fbs', 'oldpeak', 'ca', 'thal', 'target']"
755,0.9231884057971014,"['cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
756,0.9231884057971012,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'ca', 'thal', 'target']"
757,0.923188405797101,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'target']"
758,0.9230769230769232,"['cp', 'thalach', 'oldpeak', 'slope', 'target']"
759,0.9230769230769231,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'slope', 'ca', 'target']"
760,0.9230769230769231,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'slope', 'thal', 'target']"
761,0.9230769230769231,"['age', 'sex', 'restecg', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
762,0.9230769230769231,"['age', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
763,0.923076923076923,"['cp', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'target']"
764,0.923076923076923,"['sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
765,0.923076923076923,"['sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
766,0.923076923076923,"['age', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
767,0.9230769230769228,"['sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'slope', 'target']"
768,0.9228571428571428,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
769,0.9228571428571427,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca', 'target']"
770,0.9228571428571427,"['age', 'sex', 'chol', 'thalach', 'exang', 'slope', 'thal', 'target']"
771,0.9228571428571427,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
772,0.9228571428571426,"['sex', 'trestbps', 'exang', 'oldpeak', 'target']"
773,0.9228571428571426,"['cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
774,0.9226190476190477,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
775,0.9224137931034486,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'slope', 'thal', 'target']"
776,0.9224137931034484,"['age', 'sex', 'chol', 'fbs', 'thalach', 'slope', 'thal', 'target']"
777,0.9224137931034483,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'thal', 'target']"
778,0.9224137931034483,"['age', 'sex', 'exang', 'oldpeak', 'thal', 'target']"
779,0.9224137931034483,"['age', 'sex', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
780,0.9224137931034483,"['age', 'sex', 'chol', 'fbs', 'restecg', 'slope', 'ca', 'thal', 'target']"
781,0.9224137931034482,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'thal', 'target']"
782,0.9222873900293255,"['age', 'sex', 'cp', 'thalach', 'slope', 'ca', 'target']"
783,0.9222873900293255,"['age', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
784,0.9222222222222223,"['sex', 'trestbps', 'thalach', 'exang', 'ca', 'target']"
785,0.9217391304347826,"['cp', 'chol', 'oldpeak', 'ca', 'target']"
786,0.9217391304347826,"['cp', 'chol', 'fbs', 'oldpeak', 'ca', 'target']"
787,0.9217391304347826,"['cp', 'chol', 'oldpeak', 'thal', 'target']"
788,0.9217391304347826,"['cp', 'chol', 'oldpeak', 'ca', 'thal', 'target']"
789,0.9217391304347825,"['cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
790,0.9217391304347825,"['cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
791,0.9217391304347825,"['cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
792,0.9216524216524218,"['cp', 'thalach', 'oldpeak', 'target']"
793,0.9216524216524217,"['sex', 'cp', 'fbs', 'exang', 'oldpeak', 'thal', 'target']"
794,0.9216524216524217,"['age', 'sex', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
795,0.9216524216524217,"['age', 'chol', 'fbs', 'oldpeak', 'ca', 'thal', 'target']"
796,0.9216524216524217,"['sex', 'cp', 'slope', 'ca', 'thal', 'target']"
797,0.9216524216524217,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'slope', 'ca', 'thal', 'target']"
798,0.9216524216524217,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'slope', 'ca', 'thal', 'target']"
799,0.9216524216524216,"['cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'target']"
800,0.9216524216524216,"['cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'target']"
801,0.9216524216524216,"['cp', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
802,0.9216524216524216,"['cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
803,0.9216524216524216,"['age', 'chol', 'thalach', 'slope', 'ca', 'thal', 'target']"
804,0.9216524216524216,"['age', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
805,0.9216524216524214,"['sex', 'cp', 'trestbps', 'thalach', 'slope', 'ca', 'thal', 'target']"
806,0.9216524216524214,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
807,0.9214285714285715,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
808,0.9214285714285714,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
809,0.9214285714285714,"['cp', 'thalach', 'exang', 'slope', 'ca', 'target']"
810,0.9214285714285714,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal', 'target']"
811,0.9214285714285714,"['sex', 'cp', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal', 'target']"
812,0.9214285714285714,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
813,0.9214285714285714,"['age', 'sex', 'chol', 'restecg', 'slope', 'ca', 'thal', 'target']"
814,0.9214285714285714,"['age', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal', 'target']"
815,0.9214285714285713,"['cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
816,0.9212121212121213,"['restecg', 'exang', 'slope', 'ca', 'target']"
817,0.9212121212121211,"['age', 'cp', 'trestbps', 'chol', 'exang', 'ca', 'thal', 'target']"
818,0.9211309523809526,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
