,filename,width,height,class,xmin,ymin,xmax,ymax
39268,10696.jpg,800,800,vehicle,16,466,33,479
39269,10698.jpg,800,800,vehicle,42,362,62,370
39270,10698.jpg,800,800,vehicle,215,382,234,388
39271,10698.jpg,800,800,vehicle,146,396,154,412
39272,10698.jpg,800,800,vehicle,168,378,177,385
39273,10698.jpg,800,800,vehicle,214,367,220,377
39274,10698.jpg,800,800,vehicle,40,298,45,307
39275,10698.jpg,800,800,vehicle,49,297,54,307
39276,10698.jpg,800,800,vehicle,54,319,59,329
39277,10698.jpg,800,800,vehicle,70,289,82,295
39278,10698.jpg,800,800,vehicle,121,368,127,379
39279,10698.jpg,800,800,vehicle,567,504,572,516
39280,10698.jpg,800,800,vehicle,520,443,534,449
39281,10698.jpg,800,800,vehicle,584,561,589,574
39282,10698.jpg,800,800,vehicle,619,603,628,612
39283,10698.jpg,800,800,vehicle,628,602,639,612
39284,10698.jpg,800,800,vehicle,638,601,647,611
39285,10698.jpg,800,800,vehicle,645,592,665,599
39286,10698.jpg,800,800,vehicle,706,610,714,622
39287,10698.jpg,800,800,vehicle,703,624,709,634
39288,10698.jpg,800,800,vehicle,690,667,696,677
39289,10698.jpg,800,800,vehicle,677,704,684,714
39290,10700.jpg,800,800,airplane,325,284,412,372
39291,10700.jpg,800,800,airplane,421,532,519,610
39292,10702.jpg,800,800,vehicle,171,157,206,174
39293,10702.jpg,800,800,vehicle,306,39,326,73
39294,10702.jpg,800,800,vehicle,656,5,686,54
39295,10702.jpg,800,800,vehicle,345,131,379,144
39296,10706.jpg,800,800,vehicle,295,632,305,656
39297,10706.jpg,800,800,vehicle,271,459,280,485
39298,10706.jpg,800,800,vehicle,554,480,584,505
39299,10706.jpg,800,800,vehicle,421,387,443,403
39300,10706.jpg,800,800,vehicle,500,205,510,229
39301,10711.jpg,800,800,airplane,241,302,499,594
39302,10714.jpg,800,800,airplane,321,315,579,590
39303,10715.jpg,800,800,airplane,129,342,235,446
39304,10715.jpg,800,800,airplane,592,366,700,472
39305,10721.jpg,800,800,ship,578,354,604,365
39306,10721.jpg,800,800,ship,51,122,67,163
39307,10721.jpg,800,800,ship,138,133,151,168
39308,10721.jpg,800,800,ship,263,145,276,176
39309,10721.jpg,800,800,ship,390,155,401,183
39310,10721.jpg,800,800,ship,420,157,434,193
39311,10721.jpg,800,800,ship,493,163,507,193
39312,10721.jpg,800,800,ship,41,230,57,291
39313,10721.jpg,800,800,ship,64,224,88,250
39314,10721.jpg,800,800,ship,84,262,96,296
39315,10721.jpg,800,800,ship,103,264,114,298
39316,10721.jpg,800,800,ship,121,225,134,254
39317,10721.jpg,800,800,ship,414,289,425,314
39318,10721.jpg,800,800,ship,437,287,449,320
39319,10721.jpg,800,800,ship,512,256,526,284
39320,10721.jpg,800,800,ship,544,260,553,283
39321,10721.jpg,800,800,ship,601,260,610,286
39322,10721.jpg,800,800,ship,560,297,573,328
39323,10721.jpg,800,800,ship,579,298,589,330
39324,10721.jpg,800,800,ship,596,298,608,332
39325,10721.jpg,800,800,ship,773,306,790,342
39326,10721.jpg,800,800,ship,360,390,372,421
39327,10721.jpg,800,800,ship,406,392,419,425
39328,10721.jpg,800,800,ship,55,407,66,450
39329,10721.jpg,800,800,ship,89,415,112,454
39330,10721.jpg,800,800,ship,125,418,135,446
39331,10721.jpg,800,800,ship,139,418,152,453
39332,10721.jpg,800,800,ship,297,426,312,463
39333,10721.jpg,800,800,ship,428,383,451,421
39334,10721.jpg,800,800,ship,425,439,442,478
39335,10721.jpg,800,800,ship,463,437,477,476
39336,10721.jpg,800,800,ship,462,391,473,429
39337,10721.jpg,800,800,ship,493,393,508,431
39338,10721.jpg,800,800,ship,745,410,759,448
39339,10721.jpg,800,800,ship,765,414,776,450
39340,10721.jpg,800,800,ship,24,530,39,567
39341,10721.jpg,800,800,ship,5,570,35,633
39342,10721.jpg,800,800,ship,40,583,59,642
39343,10721.jpg,800,800,ship,45,531,58,572
39344,10721.jpg,800,800,ship,64,535,83,566
39345,10721.jpg,800,800,ship,92,585,113,648
39346,10721.jpg,800,800,ship,116,587,133,650
39347,10721.jpg,800,800,ship,140,588,156,644
39348,10721.jpg,800,800,ship,185,590,201,641
39349,10721.jpg,800,800,ship,209,593,226,643
39350,10721.jpg,800,800,ship,279,604,289,639
39351,10721.jpg,800,800,ship,296,599,311,644
39352,10721.jpg,800,800,ship,324,547,333,585
39353,10721.jpg,800,800,ship,356,549,372,586
39354,10721.jpg,800,800,ship,396,545,406,590
39355,10721.jpg,800,800,ship,422,611,440,658
39356,10721.jpg,800,800,ship,439,555,453,598
39357,10721.jpg,800,800,ship,459,553,475,599
39358,10721.jpg,800,800,ship,464,612,479,658
39359,10721.jpg,800,800,ship,480,558,494,599
39360,10721.jpg,800,800,ship,484,610,499,661
39361,10721.jpg,800,800,ship,93,101,128,127
39362,10721.jpg,800,800,ship,87,133,101,169
39363,10721.jpg,800,800,ship,106,136,116,165
39364,10721.jpg,800,800,ship,168,139,180,169
39365,10721.jpg,800,800,ship,185,139,196,169
39366,10721.jpg,800,800,ship,295,147,307,181
39367,10721.jpg,800,800,ship,311,149,322,180
39368,10721.jpg,800,800,ship,327,149,339,181
39369,10721.jpg,800,800,ship,342,151,354,184
39370,10721.jpg,800,800,ship,150,228,162,257
39371,10721.jpg,800,800,ship,141,265,149,294
39372,10721.jpg,800,800,ship,154,268,166,297
39373,10721.jpg,800,800,ship,165,231,174,260
39374,10721.jpg,800,800,ship,171,270,183,302
39375,10721.jpg,800,800,ship,180,230,190,258
39376,10721.jpg,800,800,ship,192,231,205,261
39377,10721.jpg,800,800,ship,208,231,219,261
39378,10721.jpg,800,800,ship,189,269,199,299
39379,10721.jpg,800,800,ship,223,272,235,308
39380,10721.jpg,800,800,ship,240,272,252,303
39381,10721.jpg,800,800,ship,251,232,261,262
39382,10721.jpg,800,800,ship,264,237,276,267
39383,10721.jpg,800,800,ship,279,239,290,268
39384,10721.jpg,800,800,ship,293,236,304,265
39385,10721.jpg,800,800,ship,308,241,317,269
39386,10721.jpg,800,800,ship,258,275,271,306
39387,10721.jpg,800,800,ship,277,277,287,307
39388,10721.jpg,800,800,ship,293,276,305,309
39389,10721.jpg,800,800,ship,310,279,321,314
39390,10721.jpg,800,800,ship,327,279,340,309
39391,10721.jpg,800,800,ship,345,281,358,312
39392,10721.jpg,800,800,ship,349,243,360,271
39393,10721.jpg,800,800,ship,378,244,387,272
39394,10721.jpg,800,800,ship,390,244,401,274
39395,10721.jpg,800,800,ship,404,244,415,274
39396,10721.jpg,800,800,ship,419,249,428,274
39397,10721.jpg,800,800,ship,454,250,465,278
39398,10721.jpg,800,800,ship,456,289,470,323
39399,10721.jpg,800,800,ship,474,290,487,324
39400,10721.jpg,800,800,ship,493,292,504,323
39401,10721.jpg,800,800,ship,508,291,520,323
39402,10721.jpg,800,800,ship,443,157,457,191
39403,10721.jpg,800,800,ship,460,157,473,189
39404,10721.jpg,800,800,ship,475,158,487,188
39405,10721.jpg,800,800,ship,524,160,536,196
39406,10721.jpg,800,800,ship,540,164,552,197
39407,10721.jpg,800,800,ship,555,165,567,198
39408,10721.jpg,800,800,ship,571,166,583,198
39409,10721.jpg,800,800,ship,568,136,606,160
39410,10721.jpg,800,800,ship,665,149,702,167
39411,10721.jpg,800,800,ship,588,167,599,197
39412,10721.jpg,800,800,ship,618,170,630,200
39413,10721.jpg,800,800,ship,634,171,647,205
39414,10721.jpg,800,800,ship,682,174,695,209
39415,10721.jpg,800,800,ship,699,177,709,209
39416,10721.jpg,800,800,ship,612,301,626,333
39417,10721.jpg,800,800,ship,643,262,654,292
39418,10721.jpg,800,800,ship,657,267,668,293
39419,10721.jpg,800,800,ship,630,298,644,334
39420,10721.jpg,800,800,ship,650,304,661,333
39421,10721.jpg,800,800,ship,670,265,682,294
39422,10721.jpg,800,800,ship,685,267,697,295
39423,10721.jpg,800,800,ship,700,267,711,297
39424,10721.jpg,800,800,ship,714,272,724,298
39425,10721.jpg,800,800,ship,729,274,739,298
39426,10721.jpg,800,800,ship,742,269,754,301
39427,10721.jpg,800,800,ship,758,276,768,300
39428,10721.jpg,800,800,ship,684,304,696,336
39429,10721.jpg,800,800,ship,700,306,711,337
39430,10721.jpg,800,800,ship,717,305,730,341
39431,10721.jpg,800,800,ship,733,309,745,347
39432,10721.jpg,800,800,ship,753,305,765,342
39433,10721.jpg,800,800,ship,762,457,789,503
39434,10721.jpg,800,800,ship,56,367,68,401
39435,10721.jpg,800,800,ship,74,366,85,399
39436,10721.jpg,800,800,ship,90,369,101,402
39437,10721.jpg,800,800,ship,121,373,133,406
39438,10721.jpg,800,800,ship,138,373,148,404
39439,10721.jpg,800,800,ship,168,377,181,409
39440,10721.jpg,800,800,ship,185,378,197,409
39441,10721.jpg,800,800,ship,216,378,229,411
39442,10721.jpg,800,800,ship,233,378,244,412
39443,10721.jpg,800,800,ship,248,383,259,413
39444,10721.jpg,800,800,ship,264,382,276,413
39445,10721.jpg,800,800,ship,281,382,291,414
39446,10721.jpg,800,800,ship,295,381,307,416
39447,10721.jpg,800,800,ship,311,386,323,418
39448,10721.jpg,800,800,ship,175,417,189,454
39449,10721.jpg,800,800,ship,193,419,206,451
39450,10721.jpg,800,800,ship,227,419,239,456
39451,10721.jpg,800,800,ship,245,422,258,455
39452,10721.jpg,800,800,ship,328,388,338,420
39453,10721.jpg,800,800,ship,333,429,345,458
39454,10721.jpg,800,800,ship,351,429,362,467
39455,10721.jpg,800,800,ship,368,430,380,464
39456,10721.jpg,800,800,ship,384,431,396,465
39457,10721.jpg,800,800,ship,401,434,416,474
39458,10721.jpg,800,800,ship,444,435,459,476
39459,10721.jpg,800,800,ship,485,440,497,475
39460,10721.jpg,800,800,ship,500,441,514,477
39461,10721.jpg,800,800,ship,529,392,541,433
39462,10721.jpg,800,800,ship,547,393,557,435
39463,10721.jpg,800,800,ship,560,401,575,436
39464,10721.jpg,800,800,ship,579,396,591,437
39465,10721.jpg,800,800,ship,595,399,608,437
39466,10721.jpg,800,800,ship,612,399,623,438
39467,10721.jpg,800,800,ship,628,399,640,441
39468,10721.jpg,800,800,ship,644,402,656,442
39469,10721.jpg,800,800,ship,661,401,674,441
39470,10721.jpg,800,800,ship,677,402,690,443
39471,10721.jpg,800,800,ship,692,403,706,444
39472,10721.jpg,800,800,ship,709,405,722,447
39473,10721.jpg,800,800,ship,518,441,533,479
39474,10721.jpg,800,800,ship,537,443,552,482
39475,10721.jpg,800,800,ship,555,443,568,481
39476,10721.jpg,800,800,ship,574,447,588,483
39477,10721.jpg,800,800,ship,593,445,608,486
39478,10721.jpg,800,800,ship,610,447,622,489
39479,10721.jpg,800,800,ship,628,452,644,493
39480,10721.jpg,800,800,ship,650,450,662,487
39481,10721.jpg,800,800,ship,668,451,681,488
39482,10721.jpg,800,800,ship,684,452,699,496
39483,10721.jpg,800,800,ship,705,455,718,495
39484,10721.jpg,800,800,ship,727,410,739,448
39485,10721.jpg,800,800,ship,720,455,737,495
39486,10721.jpg,800,800,ship,741,457,755,498
39487,10721.jpg,800,800,ship,88,529,101,575
39488,10721.jpg,800,800,ship,108,531,122,574
39489,10721.jpg,800,800,ship,128,535,142,578
39490,10721.jpg,800,800,ship,147,533,163,579
39491,10721.jpg,800,800,ship,168,535,185,580
39492,10721.jpg,800,800,ship,189,537,204,581
39493,10721.jpg,800,800,ship,208,535,225,581
39494,10721.jpg,800,800,ship,228,540,242,585
39495,10721.jpg,800,800,ship,266,543,280,585
39496,10721.jpg,800,800,ship,284,551,298,586
39497,10721.jpg,800,800,ship,338,602,353,650
39498,10721.jpg,800,800,ship,358,602,376,651
39499,10721.jpg,800,800,ship,381,603,397,656
39500,10721.jpg,800,800,ship,503,557,517,602
39501,10721.jpg,800,800,ship,522,560,537,601
39502,10721.jpg,800,800,ship,524,613,542,665
39503,10721.jpg,800,800,ship,541,560,557,606
39504,10721.jpg,800,800,ship,546,617,559,653
39505,10721.jpg,800,800,ship,544,653,554,672
39506,10721.jpg,800,800,ship,563,562,577,605
39507,10721.jpg,800,800,ship,565,619,580,662
39508,10721.jpg,800,800,ship,585,564,596,604
39509,10721.jpg,800,800,ship,604,564,620,611
39510,10721.jpg,800,800,ship,624,566,639,609
39511,10721.jpg,800,800,ship,586,616,601,673
39512,10721.jpg,800,800,ship,628,619,644,675
39513,10721.jpg,800,800,ship,651,620,668,673
39514,10721.jpg,800,800,ship,665,568,683,615
39515,10721.jpg,800,800,ship,687,572,716,623
39516,10726.jpg,800,800,ship,326,55,691,763
39517,10727.jpg,800,800,ship,243,318,403,453
39518,10727.jpg,800,800,ship,343,362,502,499
39519,10731.jpg,800,800,vehicle,521,394,533,399
39520,10732.jpg,800,800,vehicle,411,756,414,766
39521,10732.jpg,800,800,vehicle,385,737,391,749
39522,10732.jpg,800,800,vehicle,385,685,390,696
39523,10732.jpg,800,800,vehicle,384,628,390,640
39524,10737.jpg,800,800,ship,258,205,478,661
39525,10737.jpg,800,800,ship,408,95,493,273
39526,10738.jpg,800,800,vehicle,51,259,76,295
39527,10738.jpg,800,800,vehicle,122,247,135,282
39528,10738.jpg,800,800,vehicle,139,250,152,283
39529,10738.jpg,800,800,vehicle,181,248,195,281
39530,10738.jpg,800,800,vehicle,197,242,214,280
39531,10738.jpg,800,800,vehicle,368,227,384,266
39532,10738.jpg,800,800,vehicle,450,226,465,264
39533,10738.jpg,800,800,vehicle,261,139,275,174
39534,10738.jpg,800,800,vehicle,280,137,295,174
39535,10738.jpg,800,800,vehicle,319,138,335,167
39536,10738.jpg,800,800,vehicle,346,63,364,98
39537,10738.jpg,800,800,vehicle,193,43,224,58
39538,10738.jpg,800,800,vehicle,299,1,319,17
39539,10738.jpg,800,800,vehicle,326,1,344,10
39540,10738.jpg,800,800,vehicle,356,1,366,6
39541,10738.jpg,800,800,vehicle,110,102,127,139
39542,10738.jpg,800,800,vehicle,745,732,780,760
39543,10745.jpg,800,800,vehicle,68,676,89,705
39544,10746.jpg,800,800,vehicle,756,619,779,631
39545,10748.jpg,800,800,airplane,136,155,382,319
39546,10748.jpg,800,800,airplane,511,171,786,390
39547,10748.jpg,800,800,airplane,24,542,343,746
39548,10748.jpg,800,800,vehicle,119,64,174,95
39549,10748.jpg,800,800,vehicle,23,12,80,45
39550,10748.jpg,800,800,vehicle,180,417,223,440
39551,10754.jpg,800,800,vehicle,358,360,392,392
39552,10754.jpg,800,800,vehicle,611,585,651,628
39553,10756.jpg,800,800,vehicle,76,148,117,164
39554,10756.jpg,800,800,vehicle,42,123,71,168
39555,10756.jpg,800,800,vehicle,349,233,367,278
39556,10764.jpg,800,800,ship,103,626,142,641
39557,10764.jpg,800,800,ship,107,674,145,695
39558,10764.jpg,800,800,ship,111,711,143,724
39559,10764.jpg,800,800,ship,103,731,139,745
39560,10764.jpg,800,800,ship,97,759,134,774
39561,10764.jpg,800,800,ship,186,609,232,630
39562,10764.jpg,800,800,ship,183,652,239,674
39563,10764.jpg,800,800,ship,180,681,231,700
39564,10764.jpg,800,800,ship,185,723,234,746
39565,10764.jpg,800,800,ship,186,750,229,773
39566,10764.jpg,800,800,ship,324,401,379,425
39567,10764.jpg,800,800,ship,328,446,384,461
39568,10764.jpg,800,800,ship,326,474,371,490
39569,10764.jpg,800,800,ship,324,511,373,532
39570,10764.jpg,800,800,ship,332,543,379,561
39571,10764.jpg,800,800,ship,328,612,372,630
39572,10764.jpg,800,800,ship,330,655,372,668
39573,10764.jpg,800,800,ship,326,680,375,701
39574,10764.jpg,800,800,ship,315,724,366,743
39575,10764.jpg,800,800,ship,330,759,379,776
39576,10764.jpg,800,800,ship,413,332,470,351
39577,10764.jpg,800,800,ship,410,368,481,391
39578,10764.jpg,800,800,ship,410,397,477,423
39579,10764.jpg,800,800,ship,413,438,475,462
39580,10764.jpg,800,800,ship,423,470,478,490
39581,10764.jpg,800,800,ship,417,509,477,533
39582,10764.jpg,800,800,ship,421,580,476,602
39583,10764.jpg,800,800,ship,414,612,473,636
39584,10764.jpg,800,800,ship,417,646,472,670
39585,10764.jpg,800,800,ship,414,680,472,701
39586,10764.jpg,800,800,ship,415,720,470,742
39587,10764.jpg,800,800,ship,421,756,473,776
39588,10764.jpg,800,800,ship,672,164,754,195
39589,10764.jpg,800,800,ship,578,227,642,246
39590,10764.jpg,800,800,ship,581,262,645,281
39591,10764.jpg,800,800,ship,584,299,648,318
39592,10764.jpg,800,800,ship,680,260,744,279
39593,10764.jpg,800,800,ship,679,295,747,318
39594,10764.jpg,800,800,ship,578,330,642,349
39595,10764.jpg,800,800,ship,687,333,751,352
39596,10764.jpg,800,800,ship,580,369,644,388
39597,10764.jpg,800,800,ship,583,402,647,421
39598,10764.jpg,800,800,ship,573,440,642,464
39599,10764.jpg,800,800,ship,678,399,757,426
39600,10764.jpg,800,800,ship,679,435,750,461
39601,10764.jpg,800,800,ship,681,471,752,497
39602,10764.jpg,800,800,ship,579,514,644,532
39603,10764.jpg,800,800,ship,673,542,747,567
39604,10764.jpg,800,800,ship,576,611,650,636
39605,10764.jpg,800,800,ship,572,682,638,703
39606,10764.jpg,800,800,ship,681,617,744,642
39607,10764.jpg,800,800,ship,674,647,744,669
39608,10764.jpg,800,800,ship,672,680,738,705
39609,10764.jpg,800,800,ship,674,717,734,737
39610,10765.jpg,800,800,ship,66,379,83,387
39611,10765.jpg,800,800,ship,69,388,85,395
39612,10765.jpg,800,800,ship,69,396,87,402
39613,10765.jpg,800,800,ship,70,401,89,408
39614,10765.jpg,800,800,ship,72,408,90,417
39615,10765.jpg,800,800,ship,74,416,90,425
39616,10765.jpg,800,800,ship,76,425,92,433
39617,10765.jpg,800,800,ship,77,435,95,443
39618,10765.jpg,800,800,ship,116,357,142,368
39619,10765.jpg,800,800,ship,100,391,126,402
39620,10765.jpg,800,800,ship,116,428,155,443
39621,10765.jpg,800,800,ship,292,325,320,336
39622,10765.jpg,800,800,ship,291,341,326,353
39623,10765.jpg,800,800,ship,293,355,328,367
39624,10765.jpg,800,800,ship,298,370,333,382
39625,10765.jpg,800,800,ship,252,394,287,406
39626,10765.jpg,800,800,ship,303,387,327,398
39627,10765.jpg,800,800,ship,81,608,126,627
39628,10765.jpg,800,800,ship,89,661,134,680
39629,10765.jpg,800,800,ship,91,684,136,703
39630,10765.jpg,800,800,ship,284,595,326,610
39631,10765.jpg,800,800,ship,214,539,259,558
39632,10765.jpg,800,800,ship,214,562,263,582
39633,10765.jpg,800,800,ship,275,554,320,569
39634,10765.jpg,800,800,ship,278,575,323,590
39635,10765.jpg,800,800,ship,283,614,331,627
39636,10765.jpg,800,800,ship,226,637,274,657
39637,10765.jpg,800,800,ship,283,634,331,647
39638,10765.jpg,800,800,ship,290,652,339,669
39639,10765.jpg,800,800,ship,99,725,144,744
39640,10765.jpg,800,800,ship,235,679,280,698
39641,10765.jpg,800,800,ship,236,699,282,721
39642,10765.jpg,800,800,ship,236,718,288,740
39643,10765.jpg,800,800,ship,297,689,349,711
39644,10765.jpg,800,800,ship,436,667,488,689
39645,10765.jpg,800,800,ship,464,498,509,513
39646,10765.jpg,800,800,ship,413,532,458,547
39647,10765.jpg,800,800,ship,471,517,526,542
39648,10765.jpg,800,800,ship,473,539,528,564
39649,10765.jpg,800,800,ship,428,594,468,625
39650,10765.jpg,800,800,ship,481,563,530,587
39651,10765.jpg,800,800,ship,496,674,555,700
39652,10765.jpg,800,800,ship,628,496,680,513
39653,10765.jpg,800,800,ship,630,516,686,536
39654,10765.jpg,800,800,ship,646,607,702,627
39655,10765.jpg,800,800,ship,647,631,705,649
39656,10767.jpg,800,800,ship,186,311,460,524
39657,10768.jpg,800,800,vehicle,113,368,140,406
39658,10773.jpg,800,800,airplane,214,262,522,463
39659,10773.jpg,800,800,vehicle,312,574,346,627
39660,10773.jpg,800,800,vehicle,658,218,716,243
39661,10773.jpg,800,800,vehicle,656,216,714,241
39662,10773.jpg,800,800,vehicle,645,166,690,190
39663,10773.jpg,800,800,vehicle,729,771,780,800
39664,10774.jpg,800,800,vehicle,510,731,562,757
39665,10777.jpg,800,800,airplane,374,372,632,604
39666,10777.jpg,800,800,vehicle,710,104,759,126
39667,10780.jpg,800,800,vehicle,701,761,713,784
39668,10780.jpg,800,800,vehicle,698,762,708,777
39669,10781.jpg,800,800,vehicle,452,376,480,397
39670,10781.jpg,800,800,vehicle,450,456,475,473
39671,10781.jpg,800,800,vehicle,95,259,119,277
39672,10781.jpg,800,800,vehicle,240,231,257,253
39673,10781.jpg,800,800,vehicle,309,209,320,231
39674,10781.jpg,800,800,vehicle,319,142,336,171
39675,10781.jpg,800,800,vehicle,527,93,538,117
39676,10781.jpg,800,800,vehicle,525,601,537,622
39677,10781.jpg,800,800,vehicle,519,759,531,777
39678,10781.jpg,800,800,vehicle,540,222,563,249
39679,10781.jpg,800,800,vehicle,745,505,762,530
39680,10788.jpg,800,800,vehicle,60,753,69,769
39681,10789.jpg,800,800,vehicle,40,659,84,687
39682,10789.jpg,800,800,vehicle,285,498,342,525
39683,10789.jpg,800,800,vehicle,608,276,650,302
39684,10794.jpg,800,800,ship,159,111,230,186
39685,10794.jpg,800,800,ship,291,648,384,694
39686,10800.jpg,800,800,airplane,57,369,388,625
39687,10800.jpg,800,800,airplane,429,340,760,596
39688,10803.jpg,800,800,ship,191,57,291,93
39689,10803.jpg,800,800,ship,320,53,404,80
39690,10803.jpg,800,800,ship,187,103,283,138
39691,10803.jpg,800,800,ship,318,96,405,130
39692,10803.jpg,800,800,ship,187,150,283,180
39693,10803.jpg,800,800,ship,316,140,400,165
39694,10803.jpg,800,800,ship,173,189,278,227
39695,10803.jpg,800,800,ship,321,177,395,210
39696,10803.jpg,800,800,ship,177,236,286,273
39697,10803.jpg,800,800,ship,320,224,405,254
39698,10803.jpg,800,800,ship,193,286,285,317
39699,10803.jpg,800,800,ship,314,268,406,299
39700,10803.jpg,800,800,ship,155,327,284,363
39701,10803.jpg,800,800,ship,323,309,385,334
39702,10803.jpg,800,800,ship,151,413,281,451
39703,10803.jpg,800,800,ship,321,406,400,431
39704,10803.jpg,800,800,ship,149,458,289,498
39705,10803.jpg,800,800,ship,321,458,417,489
39706,10803.jpg,800,800,ship,187,505,284,540
39707,10803.jpg,800,800,ship,326,499,406,527
39708,10803.jpg,800,800,ship,187,547,286,582
39709,10803.jpg,800,800,ship,176,590,291,628
39710,10803.jpg,800,800,ship,323,591,415,622
39711,10808.jpg,800,800,vehicle,177,89,244,114
39712,10808.jpg,800,800,vehicle,182,185,254,209
39713,10808.jpg,800,800,vehicle,175,247,250,276
39714,10808.jpg,800,800,vehicle,158,294,236,323
39715,10808.jpg,800,800,vehicle,156,433,240,461
39716,10808.jpg,800,800,vehicle,369,279,452,313
39717,10808.jpg,800,800,vehicle,371,214,433,244
39718,10808.jpg,800,800,vehicle,698,662,765,719
39719,10810.jpg,800,800,airplane,247,423,380,561
39720,10812.jpg,800,800,vehicle,76,294,133,325
39721,10812.jpg,800,800,vehicle,284,264,334,290
39722,10812.jpg,800,800,vehicle,454,322,508,347
39723,10812.jpg,800,800,vehicle,656,323,712,352
39724,10812.jpg,800,800,vehicle,591,434,637,457
39725,10812.jpg,800,800,vehicle,760,452,800,481
39726,10813.jpg,800,800,ship,308,390,508,457
39727,10814.jpg,800,800,vehicle,274,293,301,305
39728,10814.jpg,800,800,vehicle,314,315,342,323
39729,10814.jpg,800,800,vehicle,275,349,307,359
39730,10814.jpg,800,800,vehicle,544,324,571,332
39731,10814.jpg,800,800,vehicle,526,240,546,266
39732,10814.jpg,800,800,vehicle,539,237,560,261
39733,10814.jpg,800,800,vehicle,561,240,578,265
39734,10814.jpg,800,800,vehicle,598,238,616,260
39735,10814.jpg,800,800,vehicle,636,304,664,313
39736,10814.jpg,800,800,vehicle,271,469,298,476
39737,10814.jpg,800,800,vehicle,281,573,295,585
39738,10814.jpg,800,800,vehicle,303,579,317,593
39739,10814.jpg,800,800,vehicle,389,566,406,593
39740,10814.jpg,800,800,vehicle,403,562,420,589
39741,10814.jpg,800,800,vehicle,663,436,692,447
39742,10814.jpg,800,800,vehicle,700,431,729,442
39743,10814.jpg,800,800,vehicle,719,536,734,561
39744,10818.jpg,800,800,vehicle,195,279,210,299
39745,10821.jpg,800,800,ship,60,26,561,243
39746,10821.jpg,800,800,ship,555,34,674,102
39747,10821.jpg,800,800,ship,64,300,143,512
39748,10824.jpg,800,800,ship,48,378,115,646
39749,10824.jpg,800,800,ship,723,186,762,256
39750,10824.jpg,800,800,ship,340,494,363,541
39751,10828.jpg,800,800,vehicle,724,268,750,280
39752,10828.jpg,800,800,vehicle,731,184,754,195
39753,10828.jpg,800,800,vehicle,738,85,763,98
39754,10828.jpg,800,800,vehicle,744,59,763,69
39755,10828.jpg,800,800,vehicle,771,33,787,49
39756,10828.jpg,800,800,ship,481,348,497,386
39757,10828.jpg,800,800,ship,504,358,520,388
39758,10828.jpg,800,800,ship,525,357,541,389
39759,10828.jpg,800,800,ship,245,405,258,437
39760,10828.jpg,800,800,ship,81,405,97,448
39761,10828.jpg,800,800,ship,126,407,143,445
39762,10828.jpg,800,800,ship,122,356,137,398
39763,10828.jpg,800,800,ship,173,407,185,435
39764,10828.jpg,800,800,ship,208,404,223,436
39765,10828.jpg,800,800,ship,253,240,278,295
39766,10828.jpg,800,800,ship,230,238,247,280
39767,10828.jpg,800,800,ship,177,237,196,289
39768,10828.jpg,800,800,ship,331,231,354,290
39769,10828.jpg,800,800,ship,307,231,325,281
39770,10828.jpg,800,800,ship,359,232,376,281
39771,10828.jpg,800,800,ship,428,232,444,277
39772,10828.jpg,800,800,ship,471,232,483,265
39773,10828.jpg,800,800,ship,663,231,677,259
39774,10828.jpg,800,800,ship,334,169,354,224
39775,10828.jpg,800,800,ship,226,165,249,225
39776,10828.jpg,800,800,ship,176,170,194,229
39777,10828.jpg,800,800,ship,285,171,306,225
39778,10828.jpg,800,800,ship,403,175,423,223
39779,10828.jpg,800,800,ship,494,185,507,219
39780,10828.jpg,800,800,ship,516,184,529,220
39781,10828.jpg,800,800,ship,591,195,602,220
39782,10828.jpg,800,800,ship,446,64,460,102
39783,10828.jpg,800,800,ship,597,59,609,87
39784,10828.jpg,800,800,ship,313,65,327,101
39785,10828.jpg,800,800,ship,268,63,279,94
39786,10828.jpg,800,800,ship,264,403,277,439
39787,10828.jpg,800,800,ship,318,402,334,438
39788,10828.jpg,800,800,ship,300,403,312,431
39789,10828.jpg,800,800,ship,281,404,293,432
39790,10828.jpg,800,800,ship,337,401,350,434
39791,10828.jpg,800,800,ship,354,402,367,433
39792,10828.jpg,800,800,ship,148,408,164,447
39793,10828.jpg,800,800,ship,146,364,160,400
39794,10828.jpg,800,800,ship,644,374,656,388
39795,10828.jpg,800,800,ship,572,230,584,262
39796,10828.jpg,800,800,ship,589,229,602,263
39797,10828.jpg,800,800,ship,555,188,569,222
39798,10828.jpg,800,800,ship,539,188,551,220
39799,10828.jpg,800,800,ship,555,236,566,261
39800,10828.jpg,800,800,ship,608,230,621,259
39801,10828.jpg,800,800,ship,608,191,622,221
39802,10828.jpg,800,800,ship,626,193,640,220
39803,10828.jpg,800,800,ship,644,195,655,221
39804,10828.jpg,800,800,ship,427,176,446,223
39805,10828.jpg,800,800,ship,470,184,485,223
39806,10828.jpg,800,800,ship,452,189,465,218
39807,10828.jpg,800,800,ship,492,233,504,266
39808,10828.jpg,800,800,ship,515,230,527,263
39809,10828.jpg,800,800,ship,450,233,466,279
39810,10828.jpg,800,800,ship,199,168,220,223
39811,10828.jpg,800,800,ship,256,165,276,225
39812,10828.jpg,800,800,ship,265,8,280,50
39813,10828.jpg,800,800,ship,288,9,303,47
39814,10828.jpg,800,800,ship,316,11,327,49
39815,10828.jpg,800,800,ship,339,11,351,49
